"Date","Price","Open","High","Low","Vol.","Change %"
"06/27/2016","4,683.2","4,735.2","4,736.7","4,659.5","","-1.98%"
"06/24/2016","4,777.6","4,787.7","4,875.1","4,765.2","","-4.07%"
"06/23/2016","4,980.2","4,946.9","4,980.2","4,927.5","","1.23%"
"06/22/2016","4,919.9","4,920.0","4,951.9","4,906.0","","0.00%"
"06/21/2016","4,919.9","4,919.9","4,919.9","4,919.9","","0.30%"
"06/20/2016","4,905.2","4,931.9","4,954.1","4,902.1","","0.59%"
"06/17/2016","4,876.4","4,915.9","4,915.9","4,864.5","","-1.13%"
"06/16/2016","4,932.0","4,891.5","4,936.5","4,862.8","","0.33%"
"06/15/2016","4,915.6","4,942.6","4,949.2","4,910.1","","-0.34%"
"06/14/2016","4,932.6","4,920.1","4,949.1","4,896.4","","0.06%"
"06/13/2016","4,929.5","4,944.4","4,972.5","4,926.2","","-0.86%"
"06/10/2016","4,972.1","4,985.5","4,993.8","4,956.8","","-1.14%"
"06/09/2016","5,029.6","5,016.8","5,036.1","5,009.7","","-0.18%"
"06/08/2016","5,038.5","5,039.0","5,047.9","5,021.5","","0.18%"
"06/07/2016","5,029.4","5,045.9","5,050.8","5,027.6","","-0.23%"
"06/06/2016","5,041.2","5,034.8","5,055.6","5,026.4","","0.31%"
"06/03/2016","5,025.7","5,038.1","5,040.8","4,993.4","","-0.47%"
"06/02/2016","5,049.6","5,026.7","5,049.6","5,001.4","","0.25%"
"06/01/2016","5,037.1","5,022.7","5,048.6","5,017.8","","-0.08%"
"05/31/2016","5,041.3","5,030.1","5,044.6","5,012.1","","0.25%"
"05/27/2016","5,028.7","5,004.6","5,028.7","5,002.6","","0.56%"
"05/26/2016","5,000.5","4,990.1","5,007.3","4,980.2","","0.26%"
"05/25/2016","4,987.5","4,968.4","5,001.0","4,961.4","","0.74%"
"05/24/2016","4,950.9","4,880.8","4,956.4","4,879.8","","2.06%"
"05/23/2016","4,851.2","4,862.0","4,881.6","4,849.3","","-0.18%"
"05/20/2016","4,859.9","4,823.3","4,878.9","4,822.8","","1.10%"
"05/19/2016","4,807.2","4,811.9","4,825.0","4,772.4","","-0.52%"
"05/18/2016","4,832.4","4,805.8","4,857.7","4,796.2","","0.36%"
"05/17/2016","4,814.9","4,875.0","4,884.4","4,802.2","","-1.26%"
"05/16/2016","4,876.3","4,826.0","4,893.2","4,820.0","","1.26%"
"05/13/2016","4,815.8","4,828.4","4,857.8","4,807.1","","-0.36%"
"05/12/2016","4,833.2","4,870.2","4,872.2","4,799.9","","-0.42%"
"05/11/2016","4,853.4","4,892.2","4,905.6","4,853.1","","-0.93%"
"05/10/2016","4,899.0","4,853.0","4,901.3","4,842.4","","1.40%"
"05/09/2016","4,831.3","4,820.6","4,854.2","4,818.7","","0.26%"
"05/06/2016","4,819.0","4,774.6","4,819.0","4,765.4","","0.48%"
"05/05/2016","4,795.8","4,815.1","4,822.0","4,784.8","","0.01%"
"05/04/2016","4,795.4","4,798.1","4,813.4","4,783.2","","-0.65%"
"05/03/2016","4,826.9","4,835.4","4,857.3","4,813.9","","-0.90%"
"05/02/2016","4,870.9","4,837.1","4,877.2","4,819.0","","0.92%"
"04/29/2016","4,826.4","4,855.6","4,861.6","4,788.4","","-0.52%"
"04/28/2016","4,851.6","4,912.9","4,944.1","4,842.0","","-1.19%"
"04/27/2016","4,909.8","4,905.5","4,920.5","4,870.4","","-0.81%"
"04/26/2016","4,950.0","4,980.7","4,991.2","4,934.9","","-0.47%"
"04/25/2016","4,973.5","4,957.4","4,974.2","4,949.9","","0.00%"
"04/22/2016","4,973.6","4,978.3","5,004.9","4,935.7","","-1.46%"
"04/21/2016","5,047.5","5,047.4","5,067.4","5,027.6","","0.01%"
"04/20/2016","5,047.1","5,045.8","5,071.5","5,028.7","","0.07%"
"04/19/2016","5,043.4","5,084.0","5,084.9","5,019.9","","-0.62%"
"04/18/2016","5,074.9","5,041.3","5,080.6","5,036.8","","0.49%"
"04/15/2016","5,050.1","5,058.1","5,067.7","5,036.6","","-0.25%"
"04/14/2016","5,062.9","5,062.9","5,079.7","5,048.5","","0.00%"
"04/13/2016","5,063.0","5,032.1","5,069.0","5,029.1","","1.30%"
"04/12/2016","4,997.8","4,962.2","5,006.5","4,930.0","","0.84%"
"04/11/2016","4,956.3","4,998.0","5,020.1","4,956.0","","-0.36%"
"04/08/2016","4,974.3","5,009.9","5,019.9","4,957.2","","-0.01%"
"04/07/2016","4,974.7","5,023.3","5,030.7","4,957.4","","-1.51%"
"04/06/2016","5,050.8","4,975.8","5,051.7","4,975.8","","1.64%"
"04/05/2016","4,969.5","4,978.8","4,996.1","4,963.1","","-0.91%"
"04/04/2016","5,015.0","5,031.3","5,039.2","5,006.1","","-0.41%"
"04/01/2016","5,035.8","4,957.6","5,038.2","4,946.9","","1.08%"
"03/31/2016","4,981.9","4,990.1","5,004.8","4,975.8","","-0.16%"
"03/30/2016","4,990.0","4,994.2","5,020.3","4,979.9","","0.52%"
"03/29/2016","4,964.1","4,879.1","4,968.6","4,871.4","","1.59%"
"03/28/2016","4,886.5","4,905.3","4,908.1","4,880.9","","-0.17%"
"03/24/2016","4,894.6","4,866.5","4,895.1","4,860.3","","0.07%"
"03/23/2016","4,891.3","4,923.8","4,927.1","4,882.8","","-0.79%"
"03/22/2016","4,930.2","4,892.3","4,944.8","4,889.8","","0.24%"
"03/21/2016","4,918.4","4,891.9","4,922.3","4,888.8","","0.37%"
"03/18/2016","4,900.5","4,898.2","4,911.6","4,874.9","","0.24%"
"03/17/2016","4,888.7","4,877.4","4,903.0","4,862.7","","-0.09%"
"03/16/2016","4,893.1","4,843.6","4,906.3","4,841.5","","0.87%"
"03/15/2016","4,851.1","4,837.0","4,855.8","4,820.8","","-0.01%"
"03/14/2016","4,851.4","4,829.8","4,863.6","4,829.4","","0.14%"
"03/11/2016","4,844.6","4,817.2","4,844.6","4,798.8","","1.75%"
"03/10/2016","4,761.5","4,784.7","4,815.2","4,700.5","","-0.14%"
"03/09/2016","4,768.4","4,754.9","4,768.4","4,729.4","","0.66%"
"03/08/2016","4,737.2","4,745.2","4,785.4","4,729.8","","-0.88%"
"03/07/2016","4,779.2","4,779.8","4,809.1","4,743.9","","-0.59%"
"03/04/2016","4,807.4","4,813.0","4,837.8","4,776.7","","0.07%"
"03/03/2016","4,803.9","4,808.9","4,810.2","4,771.1","","-0.20%"
"03/02/2016","4,813.4","4,807.1","4,814.5","4,776.4","","0.02%"
"03/01/2016","4,812.5","4,706.4","4,812.5","4,692.9","","3.15%"
"02/29/2016","4,665.4","4,695.9","4,734.4","4,664.3","","-0.80%"
"02/26/2016","4,702.9","4,745.0","4,747.5","4,693.6","","-0.13%"
"02/25/2016","4,708.9","4,677.2","4,709.1","4,633.6","","0.96%"
"02/24/2016","4,663.9","4,569.9","4,669.8","4,538.9","","0.92%"
"02/23/2016","4,621.4","4,673.4","4,683.0","4,617.0","","-1.62%"
"02/22/2016","4,697.6","4,666.8","4,701.8","4,662.8","","1.61%"
"02/19/2016","4,623.0","4,584.9","4,635.2","4,575.8","","0.30%"
"02/18/2016","4,609.0","4,676.4","4,676.8","4,603.0","","-1.13%"
"02/17/2016","4,661.7","4,594.4","4,667.8","4,580.4","","2.31%"
"02/16/2016","4,556.5","4,526.6","4,556.5","4,496.1","","2.19%"
"02/12/2016","4,458.7","4,433.7","4,462.0","4,399.4","","1.44%"
"02/11/2016","4,395.4","4,338.1","4,424.8","4,329.6","","-0.08%"
"02/10/2016","4,399.1","4,432.9","4,486.9","4,395.1","","0.48%"
"02/09/2016","4,378.3","4,329.6","4,445.1","4,328.3","","-0.32%"
"02/08/2016","4,392.5","4,378.4","4,412.9","4,312.8","","-1.58%"
"02/05/2016","4,463.2","4,602.8","4,605.4","4,445.4","","-3.43%"
"02/04/2016","4,621.9","4,611.2","4,658.8","4,569.6","","-0.04%"
"02/03/2016","4,623.8","4,670.0","4,675.0","4,543.2","","-0.48%"
"02/02/2016","4,646.0","4,722.9","4,725.8","4,632.2","","-2.18%"
"02/01/2016","4,749.3","4,713.7","4,766.0","4,695.7","","0.17%"
"01/29/2016","4,741.1","4,638.3","4,741.1","4,636.0","","2.23%"
"01/28/2016","4,637.9","4,650.3","4,650.6","4,560.9","","1.39%"
"01/27/2016","4,574.1","4,669.4","4,681.8","4,555.3","","-2.48%"
"01/26/2016","4,690.3","4,666.0","4,709.3","4,628.3","","0.89%"
"01/25/2016","4,648.9","4,703.2","4,728.2","4,645.4","","-1.49%"
"01/22/2016","4,719.0","4,682.1","4,719.9","4,663.0","","2.83%"
"01/21/2016","4,589.2","4,593.5","4,653.2","4,541.2","","0.15%"
"01/20/2016","4,582.2","4,517.9","4,629.1","4,423.4","","-0.26%"
"01/19/2016","4,594.2","4,652.3","4,655.1","4,543.2","","0.15%"
"01/15/2016","4,587.5","4,568.4","4,635.8","4,526.3","","-3.09%"
"01/14/2016","4,733.6","4,654.2","4,772.7","4,578.9","","2.15%"
"01/13/2016","4,634.1","4,821.9","4,829.5","4,627.6","","-3.47%"
"01/12/2016","4,800.9","4,788.8","4,822.5","4,733.6","","1.17%"
"01/11/2016","4,745.3","4,764.6","4,775.9","4,672.3","","0.30%"
"01/08/2016","4,731.2","4,803.6","4,832.7","4,724.5","","-0.81%"
"01/07/2016","4,769.9","4,818.0","4,878.3","4,767.6","","-3.11%"
"01/06/2016","4,923.0","4,885.1","4,949.1","4,884.7","","-0.89%"
"01/05/2016","4,967.4","4,998.3","5,009.5","4,947.4","","-0.31%"
"01/04/2016","4,982.6","4,968.4","4,982.6","4,917.6","","-2.04%"
"12/31/2015","5,086.6","5,131.9","5,141.2","5,086.2","","-1.26%"
"12/30/2015","5,151.7","5,190.6","5,192.3","5,151.4","","-0.83%"
"12/29/2015","5,194.9","5,144.0","5,207.9","5,143.2","","1.51%"
"12/28/2015","5,117.4","5,105.2","5,117.7","5,071.7","","-0.03%"
"12/24/2015","5,118.9","5,122.9","5,133.1","5,116.8","","-0.04%"
"12/23/2015","5,120.9","5,107.2","5,122.7","5,099.7","","0.77%"
"12/22/2015","5,081.8","5,072.2","5,089.4","5,050.0","","0.63%"
"12/21/2015","5,050.0","5,036.1","5,050.2","5,004.9","","1.03%"
"12/18/2015","4,998.7","5,069.4","5,085.7","4,997.0","","-1.81%"
"12/17/2015","5,091.0","5,182.3","5,182.9","5,090.4","","-1.42%"
"12/16/2015","5,164.5","5,130.5","5,174.5","5,074.1","","1.46%"
"12/15/2015","5,090.0","5,100.9","5,133.6","5,084.9","","0.59%"
"12/14/2015","5,059.9","5,021.6","5,061.5","4,958.1","","0.73%"
"12/11/2015","5,023.2","5,073.6","5,093.3","5,019.3","","-2.27%"
"12/10/2015","5,139.7","5,122.8","5,174.0","5,114.2","","0.45%"
"12/09/2015","5,116.5","5,174.8","5,200.8","5,086.5","","-1.54%"
"12/08/2015","5,196.7","5,143.2","5,211.9","5,140.1","","0.03%"
"12/07/2015","5,195.4","5,223.0","5,225.5","5,171.3","","-0.48%"
"12/04/2015","5,220.2","5,115.5","5,227.2","5,105.1","","2.37%"
"12/03/2015","5,099.2","5,207.0","5,208.8","5,069.5","","-1.69%"
"12/02/2015","5,187.1","5,224.8","5,246.4","5,180.3","","-0.63%"
"12/01/2015","5,220.2","5,186.5","5,220.2","5,182.8","","1.11%"
"11/30/2015","5,163.0","5,194.0","5,196.8","5,151.9","","-0.34%"
"11/27/2015","5,180.6","5,180.6","5,190.7","5,164.6","","0.18%"
"11/25/2015","5,171.5","5,172.9","5,183.3","5,164.1","","0.08%"
"11/24/2015","5,167.6","5,141.2","5,181.7","5,114.8","","-0.12%"
"11/23/2015","5,173.6","5,190.4","5,208.8","5,152.3","","-0.24%"
"11/20/2015","5,186.2","5,179.8","5,192.0","5,173.2","","0.67%"
"11/19/2015","5,151.9","5,154.4","5,177.0","5,144.8","","0.04%"
"11/18/2015","5,149.7","5,075.3","5,154.3","5,069.2","","1.93%"
"11/17/2015","5,052.4","5,058.8","5,088.3","5,040.3","","0.07%"
"11/16/2015","5,048.9","4,970.5","5,049.6","4,961.1","","1.41%"
"11/13/2015","4,978.9","5,049.7","5,060.4","4,975.6","","-1.89%"
"11/12/2015","5,074.9","5,106.8","5,130.5","5,073.9","","-1.00%"
"11/11/2015","5,126.2","5,148.6","5,171.4","5,119.7","","-0.10%"
"11/10/2015","5,131.5","5,117.3","5,137.7","5,103.9","","-0.29%"
"11/09/2015","5,146.4","5,181.6","5,189.3","5,115.0","","-1.09%"
"11/06/2015","5,203.3","5,190.7","5,206.8","5,157.0","","0.09%"
"11/05/2015","5,198.5","5,215.7","5,230.1","5,171.8","","-0.26%"
"11/04/2015","5,211.8","5,224.5","5,233.4","5,191.1","","-0.01%"
"11/03/2015","5,212.2","5,182.3","5,230.1","5,175.6","","0.33%"
"11/02/2015","5,195.3","5,145.5","5,199.6","5,138.5","","1.18%"
"10/30/2015","5,134.5","5,164.8","5,170.2","5,134.5","","-0.47%"
"10/29/2015","5,158.7","5,144.4","5,166.9","5,139.1","","-0.16%"
"10/28/2015","5,167.2","5,134.6","5,167.2","5,091.4","","0.85%"
"10/27/2015","5,123.4","5,099.4","5,130.8","5,099.3","","0.18%"
"10/26/2015","5,114.1","5,103.4","5,122.8","5,087.4","","0.15%"
"10/23/2015","5,106.6","5,106.2","5,130.8","5,078.6","","2.68%"
"10/22/2015","4,973.1","4,915.8","4,974.7","4,901.7","","2.03%"
"10/21/2015","4,874.0","4,927.8","4,930.6","4,870.0","","-0.55%"
"10/20/2015","4,901.2","4,919.4","4,928.8","4,885.9","","-0.54%"
"10/19/2015","4,927.6","4,890.1","4,930.6","4,882.0","","0.53%"
"10/16/2015","4,901.7","4,881.1","4,901.9","4,865.6","","0.46%"
"10/15/2015","4,879.2","4,817.1","4,879.2","4,811.8","","1.64%"
"10/14/2015","4,800.5","4,811.4","4,830.0","4,780.6","","-0.14%"
"10/13/2015","4,807.1","4,808.3","4,859.0","4,802.9","","-0.68%"
"10/12/2015","4,839.8","4,835.5","4,847.8","4,819.3","","0.29%"
"10/09/2015","4,825.9","4,809.6","4,835.1","4,794.5","","0.46%"
"10/08/2015","4,804.0","4,766.5","4,812.8","4,721.7","","0.38%"
"10/07/2015","4,785.6","4,783.8","4,795.7","4,725.7","","0.62%"
"10/06/2015","4,755.9","4,765.4","4,783.9","4,719.5","","-0.57%"
"10/05/2015","4,783.2","4,744.7","4,791.8","4,737.7","","1.51%"
"10/02/2015","4,712.0","4,567.9","4,712.0","4,554.2","","1.78%"
"10/01/2015","4,629.7","4,621.2","4,631.1","4,558.4","","0.31%"
"09/30/2015","4,615.6","4,567.1","4,615.6","4,553.9","","2.40%"
"09/29/2015","4,507.6","4,537.2","4,587.0","4,474.2","","-0.49%"
"09/28/2015","4,529.8","4,643.7","4,644.1","4,517.4","","-2.86%"
"09/25/2015","4,663.3","4,752.4","4,756.0","4,634.9","","-0.85%"
"09/24/2015","4,703.4","4,680.0","4,719.5","4,633.9","","-0.29%"
"09/23/2015","4,717.2","4,724.3","4,740.6","4,696.8","","-0.01%"
"09/22/2015","4,717.7","4,716.8","4,731.5","4,673.3","","-1.43%"
"09/21/2015","4,786.2","4,794.6","4,826.2","4,746.2","","0.28%"
"09/18/2015","4,772.6","4,774.2","4,829.0","4,765.2","","-1.39%"
"09/17/2015","4,840.1","4,833.5","4,912.6","4,822.2","","0.03%"
"09/16/2015","4,838.6","4,809.6","4,843.8","4,797.6","","0.54%"
"09/15/2015","4,812.7","4,770.9","4,827.0","4,750.5","","1.19%"
"09/14/2015","4,755.9","4,784.7","4,784.8","4,739.3","","-0.32%"
"09/11/2015","4,771.2","4,716.5","4,771.2","4,710.4","","0.63%"
"09/10/2015","4,741.3","4,688.5","4,774.9","4,683.2","","1.01%"
"09/09/2015","4,694.0","4,796.5","4,803.8","4,681.9","","-1.16%"
"09/08/2015","4,749.0","4,709.2","4,752.3","4,686.8","","2.84%"
"09/04/2015","4,617.9","4,607.9","4,646.7","4,591.1","","-1.17%"
"09/03/2015","4,672.7","4,708.8","4,745.1","4,659.1","","-0.51%"
"09/02/2015","4,696.5","4,642.9","4,696.5","4,597.0","","2.74%"
"09/01/2015","4,571.1","4,610.0","4,666.7","4,548.1","","-3.08%"
"08/31/2015","4,716.6","4,744.6","4,772.0","4,702.9","","-1.25%"
"08/28/2015","4,776.1","4,751.7","4,788.8","4,739.0","","0.10%"
"08/27/2015","4,771.3","4,723.7","4,775.9","4,668.0","","2.49%"
"08/26/2015","4,655.2","4,568.8","4,664.3","4,470.9","","5.06%"
"08/25/2015","4,430.8","4,619.4","4,641.6","4,430.3","","-0.55%"
"08/24/2015","4,455.2","4,244.0","4,633.1","4,178.0","","-3.78%"
"08/21/2015","4,630.1","4,757.9","4,811.0","4,630.1","","-4.28%"
"08/20/2015","4,837.3","4,928.5","4,946.8","4,837.3","","-2.79%"
"08/19/2015","4,976.0","4,991.9","5,019.9","4,948.7","","-0.69%"
"08/18/2015","5,010.4","5,026.0","5,032.6","5,003.8","","-0.48%"
"08/17/2015","5,034.6","4,980.0","5,037.0","4,970.2","","0.79%"
"08/14/2015","4,994.9","4,975.2","5,000.9","4,965.2","","0.25%"
"08/13/2015","4,982.3","5,001.8","5,022.9","4,976.9","","-0.18%"
"08/12/2015","4,991.4","4,933.8","5,003.5","4,890.4","","0.32%"
"08/11/2015","4,975.4","5,013.8","5,034.6","4,950.2","","-1.29%"
"08/10/2015","5,040.6","5,024.7","5,052.2","5,020.2","","1.17%"
"08/07/2015","4,982.1","4,981.4","4,995.8","4,944.0","","-0.18%"
"08/06/2015","4,991.2","5,079.5","5,083.9","4,969.0","","-1.54%"
"08/05/2015","5,069.4","5,059.1","5,105.2","5,056.2","","0.78%"
"08/04/2015","5,030.1","5,036.4","5,048.8","5,012.9","","-0.28%"
"08/03/2015","5,044.0","5,060.3","5,073.8","5,010.0","","-0.18%"
"07/31/2015","5,053.3","5,083.7","5,083.7","5,048.2","","-0.21%"
"07/30/2015","5,064.0","5,033.4","5,072.9","5,000.5","","0.37%"
"07/29/2015","5,045.1","5,032.8","5,050.8","5,013.3","","0.48%"
"07/28/2015","5,021.2","4,998.3","5,030.6","4,961.7","","0.91%"
"07/27/2015","4,975.9","4,988.3","5,012.1","4,968.0","","-0.84%"
"07/24/2015","5,018.1","5,099.1","5,100.3","5,012.6","","-0.98%"
"07/23/2015","5,068.0","5,095.2","5,110.7","5,056.6","","-0.43%"
"07/22/2015","5,089.9","5,069.7","5,112.5","5,069.2","","-1.09%"
"07/21/2015","5,146.2","5,151.8","5,159.3","5,132.2","","-0.11%"
"07/20/2015","5,152.0","5,141.6","5,167.9","5,128.1","","0.39%"
"07/17/2015","5,132.1","5,103.3","5,132.1","5,091.4","","1.45%"
"07/16/2015","5,058.6","5,028.0","5,058.8","5,018.4","","1.47%"
"07/15/2015","4,985.4","4,988.6","5,006.1","4,973.3","","0.11%"
"07/14/2015","4,980.0","4,957.7","4,995.1","4,954.9","","0.64%"
"07/13/2015","4,948.1","4,907.7","4,952.8","4,906.3","","1.68%"
"07/10/2015","4,866.3","4,850.7","4,881.6","4,837.5","","1.57%"
"07/09/2015","4,791.3","4,855.4","4,860.0","4,790.7","","0.01%"
"07/08/2015","4,790.8","4,835.8","4,847.5","4,785.1","","-1.75%"
"07/07/2015","4,875.9","4,869.0","4,882.4","4,782.5","","0.23%"
"07/06/2015","4,864.5","4,837.8","4,892.9","4,837.8","","-0.33%"
"07/02/2015","4,880.7","4,888.2","4,894.4","4,863.2","","0.09%"
"07/01/2015","4,876.1","4,881.2","4,894.5","4,854.3","","0.76%"
"06/30/2015","4,839.4","4,859.3","4,865.5","4,823.1","","0.39%"
"06/29/2015","4,820.6","4,879.2","4,908.9","4,817.7","","-2.32%"
"06/26/2015","4,934.9","4,968.0","4,978.6","4,918.4","","-0.65%"
"06/25/2015","4,967.4","4,996.4","5,002.7","4,961.5","","-0.23%"
"06/24/2015","4,979.0","4,998.2","5,019.8","4,978.2","","-0.53%"
"06/23/2015","5,005.5","5,006.4","5,008.9","4,984.9","","0.10%"
"06/22/2015","5,000.3","4,997.9","5,015.7","4,990.1","","0.68%"
"06/19/2015","4,966.6","4,994.5","4,995.3","4,964.2","","-0.41%"
"06/18/2015","4,986.9","4,933.8","4,996.7","4,933.8","","1.41%"
"06/17/2015","4,917.8","4,913.6","4,932.4","4,887.3","","0.30%"
"06/16/2015","4,903.2","4,872.9","4,911.3","4,870.6","","0.52%"
"06/15/2015","4,878.0","4,859.5","4,883.5","4,837.5","","-0.47%"
"06/12/2015","4,900.9","4,915.9","4,925.6","4,895.9","","-0.76%"
"06/11/2015","4,938.4","4,949.4","4,963.5","4,933.3","","0.07%"
"06/10/2015","4,934.9","4,885.5","4,948.2","4,879.8","","1.32%"
"06/09/2015","4,870.6","4,863.3","4,886.0","4,831.9","","-0.09%"
"06/08/2015","4,874.9","4,924.6","4,925.8","4,866.4","","-1.02%"
"06/05/2015","4,925.0","4,931.9","4,942.9","4,897.6","","-0.22%"
"06/04/2015","4,935.8","4,951.9","4,978.9","4,922.6","","-0.73%"
"06/03/2015","4,971.9","4,984.2","4,993.3","4,963.7","","0.24%"
"06/02/2015","4,959.8","4,954.1","4,984.2","4,934.8","","-0.29%"
"06/01/2015","4,974.0","4,983.0","4,988.9","4,937.0","","0.32%"
"05/29/2015","4,958.3","4,984.6","4,992.8","4,948.8","","-0.60%"
"05/28/2015","4,988.4","4,990.4","5,002.3","4,975.1","","-0.23%"
"05/27/2015","4,999.8","4,936.0","5,005.8","4,926.9","","1.64%"
"05/26/2015","4,919.2","4,967.2","4,973.0","4,901.4","","-1.20%"
"05/22/2015","4,978.7","4,974.0","4,995.5","4,973.7","","-0.05%"
"05/21/2015","4,981.2","4,948.2","4,989.8","4,943.8","","0.53%"
"05/20/2015","4,954.7","4,955.0","4,986.1","4,931.8","","0.04%"
"05/19/2015","4,952.7","4,964.8","4,972.7","4,947.0","","-0.15%"
"05/18/2015","4,959.9","4,931.6","4,968.8","4,927.9","","0.42%"
"05/15/2015","4,939.4","4,951.6","4,955.7","4,926.5","","-0.02%"
"05/14/2015","4,940.2","4,902.9","4,941.5","4,888.9","","1.55%"
"05/13/2015","4,864.8","4,875.3","4,902.2","4,859.5","","0.14%"
"05/12/2015","4,858.2","4,849.7","4,881.1","4,814.2","","-0.39%"
"05/11/2015","4,877.4","4,898.3","4,910.6","4,876.2","","-0.45%"
"05/08/2015","4,899.4","4,884.4","4,907.6","4,880.8","","1.30%"
"05/07/2015","4,836.6","4,810.6","4,850.0","4,805.6","","0.56%"
"05/06/2015","4,809.6","4,854.1","4,864.7","4,776.8","","-0.67%"
"05/05/2015","4,842.1","4,902.3","4,911.1","4,839.8","","-1.61%"
"05/04/2015","4,921.2","4,930.6","4,951.8","4,919.3","","0.08%"
"05/01/2015","4,917.3","4,871.9","4,917.3","4,869.2","","1.47%"
"04/30/2015","4,846.1","4,895.5","4,918.7","4,825.1","","-1.64%"
"04/29/2015","4,927.1","4,929.8","4,958.8","4,900.6","","-0.60%"
"04/28/2015","4,956.6","4,972.1","4,980.6","4,916.8","","-0.21%"
"04/27/2015","4,966.9","4,992.7","5,007.9","4,957.4","","-0.26%"
"04/24/2015","4,979.8","4,972.1","4,987.4","4,959.1","","1.33%"
"04/23/2015","4,914.2","4,879.2","4,935.1","4,878.2","","0.36%"
"04/22/2015","4,896.4","4,882.9","4,903.0","4,850.9","","0.56%"
"04/21/2015","4,869.1","4,878.5","4,883.1","4,863.6","","0.42%"
"04/20/2015","4,848.7","4,800.7","4,855.8","4,800.1","","1.51%"
"04/17/2015","4,776.7","4,807.3","4,819.0","4,756.2","","-1.52%"
"04/16/2015","4,850.3","4,843.0","4,859.5","4,839.5","","-0.13%"
"04/15/2015","4,856.6","4,840.3","4,868.4","4,836.3","","0.61%"
"04/14/2015","4,827.1","4,839.8","4,850.4","4,802.3","","-0.26%"
"04/13/2015","4,839.7","4,860.5","4,882.5","4,837.4","","-0.29%"
"04/10/2015","4,853.8","4,831.9","4,854.5","4,823.5","","0.41%"
"04/09/2015","4,834.0","4,803.0","4,835.8","4,787.1","","0.64%"
"04/08/2015","4,803.2","4,769.5","4,810.8","4,769.4","","0.74%"
"04/07/2015","4,767.8","4,773.5","4,806.6","4,767.4","","-0.16%"
"04/06/2015","4,775.4","4,704.2","4,787.0","4,701.8","","0.81%"
"04/02/2015","4,737.0","4,737.2","4,749.9","4,722.1","","0.11%"
"04/01/2015","4,731.8","4,750.3","4,757.3","4,701.9","","-0.52%"
"03/31/2015","4,756.4","4,789.8","4,804.3","4,756.4","","-1.10%"
"03/30/2015","4,809.2","4,783.9","4,810.6","4,783.9","","1.17%"
"03/27/2015","4,753.8","4,733.7","4,764.8","4,728.1","","0.42%"
"03/26/2015","4,734.1","4,704.4","4,761.5","4,696.5","","-0.32%"
"03/25/2015","4,749.4","4,868.0","4,873.6","4,749.4","","-2.29%"
"03/24/2015","4,860.9","4,875.6","4,901.2","4,860.9","","-0.33%"
"03/23/2015","4,876.9","4,886.3","4,899.7","4,876.8","","-0.29%"
"03/20/2015","4,891.1","4,901.8","4,913.2","4,888.8","","0.72%"
"03/19/2015","4,856.3","4,854.1","4,870.8","4,848.6","","0.10%"
"03/18/2015","4,851.6","4,790.5","4,871.3","4,766.0","","1.07%"
"03/17/2015","4,800.1","4,778.3","4,810.3","4,771.6","","0.12%"
"03/16/2015","4,794.4","4,759.1","4,795.5","4,747.0","","1.29%"
"03/13/2015","4,733.4","4,747.9","4,769.6","4,705.4","","-0.49%"
"03/12/2015","4,756.8","4,720.1","4,760.1","4,718.1","","0.72%"
"03/11/2015","4,722.9","4,756.6","4,764.0","4,721.7","","-0.54%"
"03/10/2015","4,748.6","4,800.1","4,806.2","4,748.6","","-1.90%"
"03/09/2015","4,840.6","4,833.9","4,852.9","4,817.2","","0.32%"
"03/06/2015","4,825.1","4,872.2","4,885.1","4,814.8","","-1.19%"
"03/05/2015","4,883.0","4,886.1","4,896.6","4,863.1","","0.15%"
"03/04/2015","4,875.6","4,872.4","4,883.3","4,848.9","","-0.30%"
"03/03/2015","4,890.3","4,898.8","4,906.6","4,862.6","","-0.54%"
"03/02/2015","4,916.9","4,883.7","4,917.9","4,881.6","","0.97%"
"02/27/2015","4,869.8","4,890.8","4,895.7","4,864.3","","-0.48%"
"02/26/2015","4,893.5","4,872.9","4,895.1","4,858.9","","0.49%"
"02/25/2015","4,869.6","4,870.1","4,892.1","4,857.9","","-0.23%"
"02/24/2015","4,880.9","4,871.1","4,885.8","4,856.5","","0.04%"
"02/23/2015","4,879.0","4,870.0","4,879.0","4,858.6","","0.14%"
"02/20/2015","4,872.0","4,832.2","4,873.7","4,822.2","","0.71%"
"02/19/2015","4,837.8","4,812.6","4,842.1","4,812.1","","0.48%"
"02/18/2015","4,814.8","4,801.4","4,817.3","4,796.5","","0.13%"
"02/17/2015","4,808.7","4,802.1","4,810.8","4,792.6","","0.09%"
"02/13/2015","4,804.5","4,778.0","4,804.5","4,768.4","","0.83%"
"02/12/2015","4,764.9","4,735.8","4,764.9","4,732.0","","1.18%"
"02/11/2015","4,709.3","4,695.6","4,718.1","4,687.8","","0.39%"
"02/10/2015","4,691.1","4,646.0","4,696.9","4,638.3","","1.56%"
"02/09/2015","4,619.2","4,612.4","4,640.2","4,609.0","","-0.30%"
"02/06/2015","4,633.0","4,667.3","4,679.7","4,617.9","","-0.64%"
"02/05/2015","4,662.9","4,633.9","4,664.9","4,623.5","","0.89%"
"02/04/2015","4,621.9","4,601.4","4,652.2","4,597.3","","-0.16%"
"02/03/2015","4,629.5","4,599.7","4,629.5","4,569.4","","0.97%"
"02/02/2015","4,584.9","4,556.0","4,585.4","4,482.1","","0.97%"
